TF	Annotation	x11	x12	x21	x22	estimate	ci1	ci2	pval	padj	log2r
SNAI3	caPeak-haPeak	124	4338	1503	48972	0.931364242583024	0.767129293125112	1.12233307840507	0.489458240297903	0.711405708683119	-0.102582600358939
SNAI3	non-caPeak	4109	353	46638	3837	0.957656344712993	0.854415001581715	1.07594480299655	0.461960978870233	0.696041317948758	-0.0624200576366194
SOHLH2	caPeak	92	1569	2498	51074	1.19886514906519	0.957087387128178	1.48613300628795	0.0987963480648584	0.314144128153583	0.26166939043176
SOHLH2	caPeak-haPeak	59	1602	1579	51993	1.21269068405519	0.91445502785661	1.58112638684921	0.162167555591134	0.401500342095522	0.27821161518539
SOHLH2	non-caPeak	1510	151	49495	4077	0.823723358134837	0.694145663844861	0.983274479561495	0.0275952817873287	0.154440820759335	-0.279768195414099
SOX11	caPeak	83	1898	2509	50789	0.885216940319196	0.69924902050655	1.10751450560728	0.303859180727244	0.555962127374573	-0.175897034755394
SOX11	caPeak-haPeak	82	1899	1559	51739	1.43302082829188	1.1280256333379	1.7993399652076	0.00292066254740646	0.0418314248725313	0.519059578654507
SOX11	non-caPeak	1816	165	49230	4068	0.909484261478808	0.772457608971642	1.07659774888232	0.245553487254169	0.499354572553517	-0.136879422467374
SOX12	caPeak	31	1156	2562	51547	0.539533701376323	0.364067035047429	0.772157222484468	0.000291902053349513	0.00996957782209107	-0.890215016008291
SOX12	caPeak-haPeak	35	1152	1606	52503	0.993239985829653	0.6858535487143	1.39549563276681	1	1	-0.00978575222385511
SOX12	non-caPeak	1121	66	49941	4168	1.41747004120587	1.10290339528902	1.84936780881018	0.00485572167220727	0.0567352742752639	0.503318243555176
SOX13	caPeak	80	1943	2512	50718	0.831297752448834	0.65389600581206	1.04393905496049	0.120027079216225	0.343819504335509	-0.266562783906608
SOX13	caPeak-haPeak	73	1950	1568	51662	1.23342018461415	0.95754116607337	1.56761767718675	0.0947338445576037	0.308242901863736	0.302664360966803
SOX13	non-caPeak	1870	153	49150	4080	1.01458116493819	0.857181087316301	1.20804592473891	0.89837635788497	0.967878131794473	0.020884283103378
SOX15	caPeak	91	2180	2497	50435	0.8431311843423	0.673394550496225	1.04447560709668	0.12803319990999	0.350905807160714	-0.246170974662193
SOX15	caPeak-haPeak	68	2203	1570	51362	1.0098038236376	0.777230833885973	1.2929383867009	0.899574419790959	0.967878131794473	0.0140750452988012
SOX15	non-caPeak	2112	159	48865	4067	1.10554533872455	0.937420504893498	1.31132669415828	0.242534817624777	0.494726458003374	0.144758191695798
SOX17	caPeak	72	1615	2521	51080	0.903311488985165	0.700822190748763	1.1484288072181	0.446892178304532	0.684207335059353	-0.146704536721887
SOX17	caPeak-haPeak	69	1618	1572	52029	1.41141697554653	1.08703810983744	1.80683709485965	0.00850196306704963	0.0797508084880993	0.497144266945498
SOX17	non-caPeak	1546	141	49508	4093	0.906499771556786	0.760098713697532	1.08805628835231	0.26466530778026	0.516912301998984	-0.141621438485423
SOX18	caPeak	83	1865	2510	50804	0.900788192456966	0.711484561832519	1.12711694184007	0.382966842533561	0.62541331184127	-0.150740178210145
SOX18	caPeak-haPeak	65	1883	1573	51741	1.13544935669513	0.868262061812467	1.46232697632272	0.30792456069616	0.558553086070785	0.18326336040487
SOX18	non-caPeak	1800	148	49231	4083	1.00867551019271	0.849850948282158	1.20458635791111	0.965397865149322	1	0.0124621356655265
SOX2	caPeak	69	1774	2523	50902	0.784709039417261	0.605770992048505	1.00192641445553	0.049831021830691	0.216833395576015	-0.34977027553599
SOX2	caPeak-haPeak	71	1772	1570	51855	1.32337402664232	1.02338247202944	1.68786146283244	0.0300739992275711	0.162839703134653	0.40422086971945
SOX2	non-caPeak	1703	140	49332	4093	1.00925194947883	0.84640958474932	1.21135138153715	0.964466354437942	1	0.0132863735419529
SOX4	caPeak	143	3445	2439	49026	0.834358224659647	0.697457794721382	0.991714961959669	0.0410347325293201	0.19184326895831	-0.261261169274572
SOX4	caPeak-haPeak	119	3469	1509	49956	1.13563545665296	0.931271875317416	1.37409131077185	0.185229430801784	0.432093873604161	0.183499798502901
SOX4	non-caPeak	3326	262	47517	3948	1.05475308375787	0.925796750281682	1.20568811270116	0.435657241932188	0.672416507825811	0.0769053055384772
SOX5	caPeak	49	1466	2543	51232	0.673363539834878	0.494473500824436	0.897860096638681	0.00546118418081131	0.0621734814430826	-0.570542488250253
SOX5	caPeak-haPeak	59	1456	1582	52193	1.33688269472557	1.0076563551401	1.74394687231556	0.0377044444776937	0.185547497167611	0.418872881166268
SOX5	non-caPeak	1407	108	49650	4125	1.08237176353914	0.887030386340401	1.33229569752009	0.462459884673161	0.696041317948758	0.114196108494517
SOX6	caPeak	143	3301	2439	49198	0.873818990019611	0.730297613135325	1.03877337496611	0.13377115629077	0.359240282619567	-0.194593635809947
SOX6	caPeak-haPeak	102	3342	1528	50109	1.00088943195543	0.808447549861322	1.2276362079271	1	1	0.00128260875921527
SOX6	non-caPeak	3199	245	47670	3967	1.08659890513861	0.949883411701481	1.24741321782744	0.233235840030405	0.487758614379945	0.119819498457334
SOX8	caPeak	75	1805	2517	50868	0.839736666005901	0.655175778739692	1.06220733174977	0.149152605628363	0.3798685864187	-0.251991112483426
SOX8	caPeak-haPeak	60	1820	1580	51805	1.08089478833306	0.817465463593737	1.40557687774607	0.533886675642444	0.748565317848142	0.112226101483988
SOX8	non-caPeak	1745	135	49288	4097	1.07445401439712	0.898635400613654	1.29343433916622	0.453242767978332	0.690611003518092	0.103603738120824
SOX9	caPeak	58	1412	2533	51291	0.831759071018789	0.62637186223087	1.08535142526447	0.18877543364629	0.437302395855405	-0.265762399913922
SOX9	caPeak-haPeak	48	1422	1592	52232	1.10747351205058	0.809201264509306	1.48369821402123	0.482692776719742	0.706534921528237	0.147272193597213
SOX9	non-caPeak	1364	106	49699	4125	1.06803552836309	0.873591419163756	1.31735938863476	0.550782838771432	0.764710428352467	0.0949596392920459
SP1	caPeak	357	6739	1945	40857	1.1128359709146	0.988334389769444	1.25018845789034	0.0714697645331107	0.26012330223189	0.154240958908483
SP1	caPeak-haPeak	243	6853	1248	41554	1.18062856305704	1.02236092062828	1.35900961700289	0.0216146923481736	0.133089123791428	0.239555150576135
SP1	non-caPeak	6496	600	39609	3193	0.872742327763763	0.796435711665947	0.957599873137844	0.00370561211132933	0.0473014245740305	-0.196372325716981
SP2	caPeak	359	7291	1968	40544	1.01439959537253	0.901456461630454	1.13902153777026	0.81327089095332	0.932252002366456	0.020626075122528
SP2	caPeak-haPeak	254	7396	1246	41266	1.13735364634861	0.987643563517526	1.30582631426486	0.0682553653187509	0.255382434282517	0.185680912545278
SP2	non-caPeak	7037	613	39298	3214	0.938854883708904	0.857637653659145	1.02901125954198	0.17482612231306	0.418076112964086	-0.0910259132944454
SP3	caPeak	346	6754	1896	39497	1.0672002200473	0.946150146118145	1.20097547451064	0.284322068348308	0.533404218366122	0.093830869106195
SP3	caPeak-haPeak	230	6870	1225	40168	1.09780444997172	0.947168744254786	1.26792331887729	0.200582723010213	0.453609825211551	0.134621092429414
SP3	non-caPeak	6524	576	38272	3121	0.923629654496414	0.841490046870932	1.0151252225331	0.0949096145345974	0.308242901863736	-0.114613601173219
SP4	caPeak	360	6642	1965	41144	1.13483360121947	1.00842404692182	1.27444941105188	0.0345079995089029	0.176849624993089	0.182480773027537
SP4	caPeak-haPeak	224	6778	1267	41842	1.09141940309389	0.940424153081031	1.26203690346916	0.239724116137187	0.493230549709993	0.126205597071783
SP4	non-caPeak	6418	584	39877	3232	0.890685286825046	0.812062372070118	0.978240877317062	0.0151185481659543	0.110331677387327	-0.167012332434611
SREBF1	caPeak	153	3013	2430	49576	1.03600293119601	0.870452848901927	1.22569120114928	0.664844938474616	0.841799865064818	0.0510280848931528
SREBF1	caPeak-haPeak	118	3048	1519	50487	1.28672628134461	1.05400697626996	1.55859707863845	0.0111742160984063	0.0902063990489526	0.363705189109915
SREBF1	non-caPeak	2895	271	48057	3949	0.877842982221804	0.771403890642735	1.0021035469519	0.0495850522777958	0.216548490603358	-0.187965183632504
SREBF2	caPeak	138	2885	2447	49714	0.971802443450294	0.809335941228526	1.15905057045615	0.79053446854116	0.918927587985543	-0.041265034989078
SREBF2	caPeak-haPeak	104	2919	1532	50629	1.17743809875598	0.952553877197296	1.44233999912763	0.122142052277336	0.345948540053391	0.235651215281595
SREBF2	non-caPeak	2781	242	48182	3979	0.94900573747233	0.828447073608898	1.09107112349042	0.438873607680988	0.675034232599395	-0.0755112854093065
SRF	caPeak	29	1153	2564	51546	0.50563278515311	0.336399188952442	0.732027978205444	9.07894082554204e-05	0.004318981849865	-0.983838084211856
SRF	caPeak-haPeak	57	1125	1582	52528	1.68228575074188	1.25996305932766	2.20734989081622	0.000475780959280022	0.0144031872218407	0.750422780601406
SRF	non-caPeak	1096	86	49964	4146	1.0575104814072	0.846398521768198	1.33596447489696	0.658345771822818	0.837551640943642	0.0806719625407309
STAT1	caPeak	157	3913	2423	48499	0.80313002837235	0.676773959827235	0.947443395173227	0.00875570024423104	0.0799807730523096	-0.316294512996029
STAT1	caPeak-haPeak	150	3920	1480	49442	1.27831230441352	1.07004771223056	1.51809464154082	0.006127969156901	0.0680204576416011	0.354240344098685
STAT1	non-caPeak	3763	307	47019	3903	1.01746891994987	0.901194735486843	1.15193161398955	0.806414257384228	0.92838702751581	0.0249847259715977
STAT2	caPeak	226	5101	2343	47084	0.89031727277559	0.770912368924565	1.02430591167062	0.108916473958231	0.330470941486023	-0.167608549490922
STAT2	caPeak-haPeak	190	5137	1426	48001	1.24500930282152	1.06151357405	1.45366211383445	0.0063520603546951	0.0683756536911341	0.316156522280768
STAT2	non-caPeak	4911	416	45658	3769	0.974506345696562	0.876575276173462	1.08551056913336	0.62523139083301	0.82359138394445	-0.0372565149709972
STAT3	caPeak	246	5033	2329	47219	0.99095851344562	0.862601086499634	1.13439610413313	0.918263468544376	0.974603139522796	-0.0131034347501842
STAT3	caPeak-haPeak	192	5087	1431	48117	1.26910049033088	1.08291312880018	1.48073835621771	0.00316758586756513	0.0439502539124662	0.343806309653459
STAT3	non-caPeak	4841	438	45788	3760	0.907579616664826	0.818150022621982	1.00868769953931	0.0681067416998372	0.255382434282517	-0.139903887008442
STAT4	caPeak	189	4266	2394	48111	0.890338187580588	0.761199316243646	1.03648571149295	0.139573607465341	0.366690424346814	-0.167574658953281
STAT4	caPeak-haPeak	162	4293	1469	49036	1.25963580972977	1.06106535733732	1.48719661962524	0.00749850406993616	0.0745373688145893	0.333006677023242
STAT4	non-caPeak	4104	351	46642	3863	0.968379770997418	0.863764042271493	1.08826137371425	0.576822733942304	0.786415436654195	-0.0463551524634912
STAT5A	caPeak	155	3542	2426	48941	0.88279631574631	0.742915943547325	1.04278529472576	0.146963930671042	0.376453760872746	-0.179847486186938
STAT5A	caPeak-haPeak	139	3558	1490	49877	1.30773618326996	1.08744569327749	1.56242304455222	0.00411335612033309	0.0493602734439971	0.387071527474739
STAT5A	non-caPeak	3403	294	47451	3916	0.955229140925892	0.843785307018088	1.08454967210389	0.461197972527313	0.695714268863398	-0.0660812456925264
STAT5B	caPeak	194	4534	2384	47776	0.85745573197462	0.734583407520192	0.996337310516616	0.0440122123403738	0.199227434679566	-0.221865903962554
STAT5B	caPeak-haPeak	161	4567	1460	48700	1.17589716228039	0.990195686524011	1.38875744011641	0.0589827463462853	0.233824458729917	0.233761895246173
STAT5B	non-caPeak	4373	355	46316	3844	1.02236001279176	0.912626611202047	1.14796392796842	0.731265521218816	0.891167131073616	0.0319033148764178
STAT6	caPeak	100	2561	2491	50067	0.784801671343528	0.633584385652713	0.962789377995129	0.0187247936390038	0.122276395344489	-0.349599980908637
STAT6	caPeak-haPeak	98	2563	1540	51018	1.26671121896751	1.01809110633218	1.56090853631458	0.0300020722514501	0.162839703134653	0.341087660666492
STAT6	non-caPeak	2463	198	48527	4031	1.0333059024287	0.890336996236286	1.20464746603907	0.708643346368945	0.877947108483176	0.047267416434463
TBP	caPeak	61	1913	2530	50766	0.639814788841242	0.485952535743405	0.828518126280461	0.000409083311790659	0.0132902188123209	-0.644273755229434
TBP	caPeak-haPeak	81	1893	1560	51736	1.4190400895563	1.11541336198076	1.78401175661985	0.00362619838563515	0.0473014245740305	0.504915347810775
TBP	non-caPeak	1832	142	49206	4090	1.0723677875503	0.900768416169731	1.28500245678874	0.463631042324441	0.69623060696297	0.100799788514215
TBX18	caPeak	164	3935	2414	48495	0.837235071447328	0.708016663393686	0.984564815988333	0.0313819761780619	0.168551581730558	-0.256295348100991
TBX18	caPeak-haPeak	140	3959	1491	49418	1.17205618634529	0.975512490269232	1.39911385996441	0.0846322551299336	0.287576948553754	0.229041731721551
TBX18	non-caPeak	3795	304	47004	3905	1.0371112812147	0.918166348460452	1.17475558275262	0.582491835324398	0.788495045378148	0.0525707024858686
TBX19	caPeak	39	832	2553	51898	0.95288673512951	0.670991429960942	1.31748657805674	0.871434841157943	0.957715518500313	-0.069623356490072
TBX19	caPeak-haPeak	28	843	1613	52838	1.08801711924961	0.716242394758369	1.59028264307311	0.615020100980754	0.815444439589582	0.121701256645437
TBX19	non-caPeak	804	67	50285	4166	0.994173042350372	0.772529472768749	1.29806411878309	0.948759171280946	0.996311402488564	-0.00843111069225099
TBX2	caPeak	82	2170	2507	50503	0.761218572663091	0.600792299813227	0.952992266585989	0.0165729788282052	0.113437321415359	-0.393617333115077
TBX2	caPeak-haPeak	68	2184	1573	51437	1.0181325980687	0.783637255049804	1.30362121441399	0.849308143002254	0.952316173342588	0.0259254652628911
TBX2	non-caPeak	2102	150	48930	4080	1.16851570730674	0.986466224109685	1.3926464301703	0.0748478715095645	0.267285160457748	0.224677127104246
TBX20	caPeak	100	2360	2490	50302	0.85599413494663	0.690804179020196	1.05048835593712	0.143119590589652	0.370165620709547	-0.224327183205332
TBX20	caPeak-haPeak	77	2383	1561	51231	1.06049090630426	0.829297487095137	1.33891196389916	0.626349903855652	0.82359138394445	0.0847322498302855
TBX20	non-caPeak	2283	177	48741	4051	1.07201837949379	0.916395445032166	1.2605445713197	0.41509321640954	0.654778440414782	0.100329640662514
TBX3	caPeak	135	3009	2448	49565	0.908392169160582	0.755190253939219	1.08513639001692	0.317246110791359	0.568503810860528	-0.138612825612585
TBX3	caPeak-haPeak	93	3051	1546	50467	0.99503595588345	0.795772516771177	1.23145404790786	1	1	-0.00717943612805698
TBX3	non-caPeak	2916	228	48019	3994	1.06377443967669	0.92558653767275	1.22734554176075	0.407052195222587	0.647008978563825	0.0891922774767691
TBX4	caPeak	77	1915	2513	50760	0.812170687867139	0.635874756345392	1.02411844741262	0.0837363067911685	0.286726891120402	-0.300145135135375
TBX4	caPeak-haPeak	53	1939	1587	51686	0.890213064234587	0.661376492426064	1.17537720158343	0.459202154180755	0.695065078828143	-0.167777421812129
TBX4	non-caPeak	1862	130	49173	4100	1.19427042793674	0.996208089757619	1.44200536038513	0.0534277446136027	0.223090143653037	0.256129554247714
TBX5	caPeak	130	2849	2452	49729	0.925420559239761	0.766630263354473	1.10907730339543	0.422240120018362	0.659543967052395	-0.111818944564473
TBX5	caPeak-haPeak	94	2885	1545	50636	1.06788520577934	0.854820051717706	1.32046703182319	0.541507360644749	0.756066880900216	0.0947565702895278
TBX5	non-caPeak	2755	224	48184	3997	1.02024618517434	0.886501220089122	1.17878636447593	0.804163287550443	0.927318919903555	0.0289173161923359
TBX6	caPeak	84	2361	2503	50278	0.714641443268714	0.565809017006371	0.892159222314025	0.00236194849922746	0.0365827372205928	-0.484708514207172
TBX6	caPeak-haPeak	75	2370	1562	51219	1.03768977474749	0.808844635233834	1.31391391740156	0.760218660216239	0.906367547555727	0.0533752034959048
TBX6	non-caPeak	2286	159	48716	4065	1.19971990019124	1.01769727186038	1.42241865720656	0.029220153467912	0.160169730120406	0.26269761768877
TCF12	caPeak	413	8106	2117	43296	1.04201121832592	0.932976775817613	1.16162428295611	0.451016900109769	0.688938659341987	0.0593708098007304
TCF12	caPeak-haPeak	281	8238	1320	44093	1.13936865171485	0.996035121788659	1.29987344607991	0.0514550236162884	0.219489717916402	0.18823461794075
TCF12	non-caPeak	7825	694	41976	3437	0.923203800509597	0.847587439466167	1.00664841317665	0.0686889160661789	0.25612265729122	-0.115278931817028
TCF21	caPeak	156	3142	2432	49437	1.00926955163956	0.849473753794431	1.19212276868964	0.898633315884316	0.967878131794473	0.0133115350772452
TCF21	caPeak-haPeak	97	3201	1540	50329	0.990338575411733	0.795686289414486	1.22053105293105	1	1	-0.0140062590276379
TCF21	non-caPeak	3045	253	47897	3972	0.998085410625399	0.873947906923082	1.14378316793973	0.973063006823886	1	-0.00276481618530137
TCF3	caPeak	299	5836	2224	45753	1.05401150217696	0.92813481443017	1.19362919758573	0.403129102890246	0.646949162127755	0.0758906108490466
TCF3	caPeak-haPeak	162	5973	1440	46537	0.876487058852092	0.738794370333021	1.03420701343808	0.118833697079784	0.343354630174128	-0.190195304835509
TCF3	non-caPeak	5674	461	44313	3664	1.01768446926498	0.919760876834123	1.128017549735	0.759161522443546	0.906129329216754	0.0252903264543867
TCF4	caPeak	366	6341	2166	45324	1.20777420462095	1.07484950806214	1.35425037699174	0.00144495431332173	0.027495416362065	0.27235076565486
TCF4	caPeak-haPeak	191	6516	1423	46067	0.94893099556044	0.809789096815345	1.10701064992652	0.539181724763539	0.754401320782599	-0.0756249138393889
TCF4	non-caPeak	6150	557	43901	3589	0.902626296328153	0.821976835311727	0.99258720597644	0.0327455273946641	0.172269326574956	-0.147799285504263
TCF7	caPeak	100	2411	2492	50229	0.835997505886684	0.67477418561429	1.02586088719095	0.0907546097653323	0.302526010020619	-0.258429456708334
TCF7	caPeak-haPeak	88	2423	1550	51171	1.19900078629701	0.952339141308907	1.49309737645999	0.104005868698283	0.321448145248069	0.261832604862586
TCF7	non-caPeak	2323	188	48679	4042	1.02599717828367	0.880719085604799	1.20097714441393	0.788012313906369	0.918927587985543	0.037026763223965
TCF7L1	caPeak	111	2802	2481	49812	0.795340510632295	0.64916245966818	0.966134390645376	0.0192349105150305	0.12316170219766	-0.330355438484038
TCF7L1	caPeak-haPeak	89	2824	1548	50745	1.03312051247508	0.822037839122985	1.28438435217141	0.736533437349994	0.894314073427704	0.0470085529535085
TCF7L1	non-caPeak	2713	200	48264	4029	1.13240276359646	0.97684243572539	1.31857144874825	0.0996889700028738	0.315405482289377	0.179387175216453
TCF7L2	caPeak	135	2955	2455	49627	0.923510024758569	0.767731455498074	1.10322830501055	0.405545231331025	0.646949162127755	-0.114800473050546
TCF7L2	caPeak-haPeak	108	2982	1526	50556	1.19986484718054	0.974418081716114	1.46469661421207	0.0801885634059375	0.278880330174174	0.262871909764204
TCF7L2	non-caPeak	2847	243	48101	3981	0.969654598897181	0.846770157068267	1.1143551419965	0.650787543621363	0.831111225410983	-0.0444571591329155
TCFL5	caPeak	178	3680	2343	47559	0.981821626528864	0.835193815439702	1.14834016249146	0.84341651039096	0.952316173342588	-0.0264671496721809
TCFL5	caPeak-haPeak	98	3760	1510	48392	0.835272407643942	0.672054563261805	1.02813948702171	0.0951109854849817	0.308242901863736	-0.259681313988991
TCFL5	non-caPeak	3582	276	46049	3853	1.08592604286925	0.956101958756458	1.23722187934358	0.209449735347522	0.464204737908318	0.118925851559392
TEAD1	caPeak	266	6462	2304	45573	0.814219603442234	0.712539308963916	0.927392342001195	0.0017029443050303	0.0290810489012866	-0.296510138149759
TEAD1	caPeak-haPeak	284	6444	1326	46551	1.54718636648989	1.35267529253015	1.76497463656923	3.86187541687707e-10	5.14401805528026e-08	0.629646987230849
TEAD1	non-caPeak	6178	550	44247	3630	0.921510185167213	0.838867743793727	1.01377412528173	0.091075773286988	0.302526010020619	-0.117927983280941
TEAD2	caPeak	271	6548	2290	45435	0.821140232315521	0.719389575203197	0.934322398327365	0.0024346205823	0.0372748806393517	-0.284299471922069
TEAD2	caPeak-haPeak	299	6520	1310	46415	1.62481627369419	1.42433084605109	1.84880978866393	1.50013516413793e-12	3.3303000643862e-10	0.700276594439177
TEAD2	non-caPeak	6249	570	44125	3600	0.894419376615701	0.815276970476175	0.98260729743947	0.0193249217412244	0.12316170219766	-0.160976651960534
TEAD3	caPeak	239	5974	2323	46124	0.794350771011639	0.690514359402165	0.910485118210607	0.000721071852156578	0.0182105192470753	-0.33215187864003
TEAD3	caPeak-haPeak	271	5942	1338	47109	1.60574930618498	1.40008963709547	1.83640375203756	3.0079224432169e-11	5.00819086795614e-09	0.683246673082474
TEAD3	non-caPeak	5703	510	44786	3661	0.914072960382425	0.829507853802957	1.00882909587593	0.07151066541153	0.26012330223189	-0.12961877054391
TEAD4	caPeak	279	6716	2289	45236	0.820981940585794	0.720510773369561	0.932605713887785	0.00203936015384955	0.0323384252967572	-0.284577607980356
TEAD4	caPeak-haPeak	311	6684	1299	46226	1.65575040553112	1.45445837765969	1.88037989288254	9.07308276868991e-14	3.02133656197374e-11	0.72748521158015
TEAD4	non-caPeak	6405	590	43937	3588	0.886494290982446	0.809122271407695	0.972582526888964	0.00999910867567004	0.0875086860752956	-0.173816754680301
TEF	caPeak	15	624	2578	52109	0.485881739323751	0.269898097566633	0.809230335820666	0.00332243787297955	0.0451580331307017	-1.04132288157625
TEF	caPeak-haPeak	22	617	1619	53068	1.16874981204568	0.724960193418759	1.79196447327237	0.479909551130205	0.706184776677196	0.224966132991047
TEF	non-caPeak	602	37	50490	4197	1.3525086894721	0.968316548936806	1.94263379696837	0.0845512357352749	0.287576948553754	0.435637862974849
TFAP2A	caPeak	377	7215	2123	43612	1.07341373334472	0.956780737545873	1.20171359127986	0.218230849226099	0.471102105782121	0.102206251302228
TFAP2A	caPeak-haPeak	242	7350	1337	44398	1.09337606835771	0.94736605552943	1.25763531173779	0.213803548282953	0.468188248662498	0.128789703515057
TFAP2A	non-caPeak	6973	619	42275	3460	0.921965750843095	0.842926834482382	1.00966664838868	0.0763887105975441	0.272058188545264	-0.117214936430766
TFAP2E	caPeak	249	4816	2296	46871	1.05548215959018	0.919271543604773	1.20769210291838	0.42236561854031	0.659543967052395	0.0779021935706265
TFAP2E	caPeak-haPeak	146	4919	1463	47704	0.967801165385316	0.808691834275553	1.15105253778033	0.760749938564041	0.906367547555727	-0.0472174184391277
TFAP2E	non-caPeak	4670	395	45408	3759	0.978720975160443	0.87813924531823	1.09308545847891	0.697686948128636	0.868522443838638	-0.0310304762517466
TFAP4	caPeak	168	3744	2411	48751	0.907311776101814	0.768560905626769	1.0652731082957	0.254730131449447	0.510902479106133	-0.140329711117093
TFAP4	caPeak-haPeak	144	3768	1488	49674	1.27577847748942	1.06424752470842	1.51988194381262	0.00712010736766468	0.073383550267858	0.351377845425554
TFAP4	non-caPeak	3600	312	47263	3899	0.951864135957861	0.843625397526396	1.07693682606943	0.417086041867777	0.655139867650801	-0.071172429303624
TFCP2	caPeak	33	839	2560	51884	0.797157661158575	0.543848359014653	1.13136671155696	0.225576031396832	0.480747638112928	-0.32706300746332
TFCP2	caPeak-haPeak	26	846	1615	52829	1.00531681367226	0.650822642547213	1.48913956787776	0.919935489106692	0.975600375390218	0.00765022129167204
TFCP2	non-caPeak	813	59	50269	4175	1.144452645689	0.876208216051277	1.52001668542466	0.36831322480565	0.613241519301407	0.194657769365399
TFDP1	caPeak	259	5643	2137	43261	0.929129096363239	0.811140246618371	1.0608142337594	0.293983929895155	0.545385229276249	-0.106049031386465
TFDP1	caPeak-haPeak	152	5750	1400	43998	0.830782807923255	0.69649424548473	0.985146601347268	0.0322044802734465	0.17090186344315	-0.267456733279303
TFDP1	non-caPeak	5491	411	41861	3537	1.12883038599365	1.01486501589157	1.25808804290547	0.0255487701894528	0.147825412622174	0.174828728211113
TFEB	caPeak	102	2349	2481	50202	0.878636628820732	0.710540279618163	1.07629718398372	0.221583306212228	0.476046715926916	-0.186661450775926
TFEB	caPeak-haPeak	99	2352	1531	51152	1.40630064645688	1.1310823823438	1.73200608085566	0.00183176466167045	0.0308849434094309	0.491905054428477
TFEB	non-caPeak	2250	201	48671	4012	0.922708286690352	0.795408231826567	1.07516984561936	0.29352195735556	0.545287652995267	-0.116053481538919
TGIF1	caPeak	149	2824	2440	49781	1.07648558688181	0.902245260024565	1.27639203758776	0.396728537934803	0.639760789986874	0.106329003319967
TGIF1	caPeak-haPeak	112	2861	1525	50696	1.30137133016796	1.06049929365638	1.58374028435281	0.0104442169107492	0.0891775443917813	0.380032675933183
TGIF1	non-caPeak	2712	261	48256	3965	0.853774870702611	0.748435171205923	0.977139149724257	0.0192657607340129	0.12316170219766	-0.228072394759356
TGIF2	caPeak	154	2839	2434	49758	1.1088926105424	0.931994059709813	1.31158405659984	0.229851245067019	0.485201043469523	0.149119656086004
TGIF2	caPeak-haPeak	116	2877	1521	50671	1.34320809491896	1.09829424737453	1.62972176247072	0.00389028420516714	0.047601677567787	0.425682829896397
TGIF2	non-caPeak	2723	270	48237	3955	0.826898050163521	0.726252354127026	0.944467122257137	0.00466402621865071	0.0549777249844491	-0.274218627147617
THAP1	caPeak	232	5123	2335	47097	0.913406593353679	0.792238206927931	1.04918247926444	0.207822997329174	0.462137282875558	-0.130670891152786
THAP1	caPeak-haPeak	170	5185	1452	47980	1.0834411595471	0.916409668119512	1.27427704485168	0.328961937302143	0.579174235321735	0.11562080443789
THAP1	non-caPeak	4953	402	45645	3787	1.02222120353841	0.918143543208581	1.14039494955621	0.704742152053896	0.875668420275924	0.0317074220254559
THAP11	caPeak	196	4296	2369	47638	0.917437957786489	0.786374181193699	1.06546994789421	0.269894037711828	0.522527410221156	-0.124317496626555
THAP11	caPeak-haPeak	140	4352	1470	48537	1.06219169409965	0.884185228836267	1.26776316285683	0.49029312355188	0.711405708683119	0.0870441533081133
THAP11	non-caPeak	4156	336	46168	3839	1.02852285624249	0.915476805286646	1.1584327362438	0.660479940587842	0.838753318484801	0.0405738543599826
THRB	caPeak	115	2963	2472	49594	0.778637403288458	0.637843415806644	0.942709347674424	0.00957410865483387	0.0850180848549248	-0.360976446011723
THRB	caPeak-haPeak	115	2963	1519	50547	1.29151987399578	1.0552526287777	1.56796292895972	0.0117288094787263	0.093549546261458	0.369069843916273
THRB	non-caPeak	2848	230	48075	3991	1.02795679315081	0.894773117845205	1.18552730189552	0.727189722324354	0.889639428675985	0.0397796267720142
TP53	caPeak	64	1594	2527	51098	0.811871983958474	0.620221179105566	1.04621771063254	0.111073206777814	0.333219620333441	-0.300675833817203
TP53	caPeak-haPeak	73	1585	1565	52060	1.53205077025688	1.18827853749029	1.9492750099366	0.000894134529257868	0.0208945121573944	0.615464107174213
TP53	non-caPeak	1521	137	49533	4092	0.917198471057988	0.767236361057399	1.10375596539144	0.347913070864764	0.593532797430154	-0.124694144895494
TWIST1	caPeak	196	3671	2385	48844	1.09340470329111	0.936807239319847	1.27052173640626	0.236575610571332	0.489814288582957	0.128827486430421
TWIST1	caPeak-haPeak	125	3742	1511	49718	1.09911843970784	0.905682475279857	1.32414244087116	0.325568927483173	0.575906788057885	0.136346857781518
TWIST1	non-caPeak	3546	321	47333	3896	0.909292126866871	0.806966876500819	1.02720863550293	0.116846184108309	0.342231832785038	-0.13718423360813
TWIST2	caPeak	65	1353	2524	51341	0.977216184145025	0.747453530880932	1.25823931294127	0.949188565884375	0.996311402488564	-0.0332503379211389
TWIST2	caPeak-haPeak	54	1364	1586	52279	1.30497003711309	0.970758621242412	1.72178396879801	0.0674794202373931	0.254020174099741	0.384016682040663
TWIST2	non-caPeak	1299	119	49755	4110	0.901730009035862	0.74472845916446	1.10025789440687	0.287674100182997	0.537674198980347	-0.149232560444816
UNCX	caPeak	23	692	2569	52034	0.673196320837633	0.423087099987323	1.02085945534119	0.0612453238911134	0.239233933791681	-0.570900802835967
