Tissue	Database	TF	OddsRatio	AdjustedPvalue
iPSC	HOCOMOCO	HNF1B	0.979804297932399	0.869676179039598
CVPC	HOCOMOCO	HNF1B	0.97636382854761	0.774573134163326
PPC	HOCOMOCO	HNF1B	5.17666163304386	4.53733932244012e-236
iPSC	HOCOMOCO	HNF4A	0.628762934592936	3.15409080946308e-13
CVPC	HOCOMOCO	HNF4A	0.661242212031029	2.09734670473744e-19
PPC	HOCOMOCO	HNF4A	0.837145737931519	0.00542924453567669
iPSC	HOCOMOCO	HNF4G	0.591451110760304	4.42637557047235e-18
CVPC	HOCOMOCO	HNF4G	0.655177787958147	8.72191627629741e-23
PPC	HOCOMOCO	HNF4G	0.818628797473989	0.000892212223640797
iPSC	HOCOMOCO	ONECUT1	0.861016961465492	0.289687805408067
CVPC	HOCOMOCO	ONECUT1	0.458355958160663	2.1343188623103e-08
PPC	HOCOMOCO	ONECUT1	5.29873194112057	9.91532922247474e-161
iPSC	HOCOMOCO	HSF1	0.509618743267364	5.82335950377236e-22
CVPC	HOCOMOCO	HSF1	0.73335824820529	2.54209805965186e-11
PPC	HOCOMOCO	HSF1	0.347534223778561	1.85335012638814e-29
iPSC	HOCOMOCO	HSF2	0.575918714408852	1.46897235232092e-09
CVPC	HOCOMOCO	HSF2	0.955401753946525	0.469027448766683
PPC	HOCOMOCO	HSF2	0.495788095245885	2.38894740172081e-09
iPSC	HOCOMOCO	TCF12	0.626767108346179	3.94730618534439e-29
CVPC	HOCOMOCO	TCF12	0.614966733069633	3.47641764163765e-58
PPC	HOCOMOCO	TCF12	0.354498137689661	1.01402387370936e-83
iPSC	HOCOMOCO	HOXA10	1.008210883202	0.921713413526904
CVPC	HOCOMOCO	HOXA10	1.29731328181062	0.000226078594360304
PPC	HOCOMOCO	HOXA10	2.00793330841808	2.61114591669731e-13
iPSC	HOCOMOCO	HOXA13	0.990330818805413	0.965509848425346
CVPC	HOCOMOCO	HOXA13	0.816455633590762	0.0134699754236921
PPC	HOCOMOCO	HOXA13	1.13777074679984	0.233528530320076
iPSC	HOCOMOCO	HOXA1	0.947631670802316	0.567985135480555
CVPC	HOCOMOCO	HOXA1	1.03285487165581	0.582733611017655
PPC	HOCOMOCO	HOXA1	1.40819065114428	2.82121199666908e-05
iPSC	HOCOMOCO	HOXA9	1.09401253110314	0.334548169751229
CVPC	HOCOMOCO	HOXA9	0.991382797639896	0.930041509282538
PPC	HOCOMOCO	HOXA9	2.50604422454482	1.04256256650016e-34
iPSC	HOCOMOCO	HOXB13	1.04996692321406	0.557237474975687
CVPC	HOCOMOCO	HOXB13	0.913689032009754	0.190678248504915
PPC	HOCOMOCO	HOXB13	1.2187976925302	0.034977179201427
iPSC	HOCOMOCO	HOXB4	1.17797640586587	0.0658306550940518
CVPC	HOCOMOCO	HOXB4	0.906004305009919	0.221908502531036
PPC	HOCOMOCO	HOXB4	1.91015787081944	5.49062299656215e-14
iPSC	HOCOMOCO	HOXB7	1.16958200255767	0.106770387870353
CVPC	HOCOMOCO	HOXB7	0.883068267870319	0.138053004582903
PPC	HOCOMOCO	HOXB7	3.83935586815401	7.36440523295924e-93
iPSC	HOCOMOCO	HOXB8	1.09426988723486	0.387628103232071
CVPC	HOCOMOCO	HOXB8	0.896648161148315	0.255056608640737
PPC	HOCOMOCO	HOXB8	3.36104053042788	8.5911056428543e-56
iPSC	HOCOMOCO	HOXC9	0.711513506265093	0.000364750819535488
CVPC	HOCOMOCO	HOXC9	1.08366456069035	0.190678248504915
PPC	HOCOMOCO	HOXC9	1.5899560817809	2.20643966704261e-08
iPSC	HOCOMOCO	IKZF1	0.613231007755667	5.37199664169085e-21
CVPC	HOCOMOCO	IKZF1	0.462810259717655	3.19684479856088e-113
PPC	HOCOMOCO	IKZF1	0.326235712692152	1.44046772963653e-80
iPSC	HOCOMOCO	INSM1	0.372559001503606	4.33278823711697e-80
CVPC	HOCOMOCO	INSM1	0.236065886710195	2.15125482369811e-272
PPC	HOCOMOCO	INSM1	0.199148509264217	1.38840388523424e-128
iPSC	HOCOMOCO	IRF1	0.800859366268142	6.05949519838622e-06
CVPC	HOCOMOCO	IRF1	0.759739426942025	4.17805321436843e-13
PPC	HOCOMOCO	IRF1	0.672777544851416	2.50090104042548e-10
iPSC	HOCOMOCO	IRF2	0.722198618986478	1.80108351423924e-10
CVPC	HOCOMOCO	IRF2	0.744649263276753	5.41638649397295e-14
PPC	HOCOMOCO	IRF2	0.602712089420628	1.19920726758782e-14
iPSC	HOCOMOCO	IRF3	0.645297417800818	2.04647519913652e-29
CVPC	HOCOMOCO	IRF3	0.592010928843159	3.23536488732424e-68
PPC	HOCOMOCO	IRF3	0.44297014114461	6.52104973762179e-56
iPSC	HOCOMOCO	IRF4	0.675148141009118	1.14348154906045e-16
CVPC	HOCOMOCO	IRF4	0.696630967547235	3.12616398053192e-24
PPC	HOCOMOCO	IRF4	0.427160541509563	6.37978961816811e-40
iPSC	HOCOMOCO	IRF7	0.812065361188346	0.000742313852656075
CVPC	HOCOMOCO	IRF7	0.724718460848976	6.77417840851404e-11
PPC	HOCOMOCO	IRF7	0.666088912667452	4.95859743967566e-07
iPSC	HOCOMOCO	IRF8	0.701540929839528	3.6360114737912e-14
CVPC	HOCOMOCO	IRF8	0.717518951002201	1.63617294645219e-20
PPC	HOCOMOCO	IRF8	0.49496908323123	4.57271979368766e-29
iPSC	HOCOMOCO	IRF9	0.779887684923466	0.00101761268900125
CVPC	HOCOMOCO	IRF9	0.90906324767351	0.0807150780612985
PPC	HOCOMOCO	IRF9	0.650920542047915	6.64881325361748e-06
iPSC	HOCOMOCO	ISL1	1.12373583180029	0.13572218348014
CVPC	HOCOMOCO	ISL1	0.725084581361501	7.41504991775554e-07
PPC	HOCOMOCO	ISL1	0.780297381697933	0.0149565074407322
iPSC	HOCOMOCO	TCF4	0.519070449158309	2.04255889806482e-56
CVPC	HOCOMOCO	TCF4	0.530972746058962	1.24631151164897e-104
PPC	HOCOMOCO	TCF4	0.279474028376279	2.92137300859341e-127
iPSC	HOCOMOCO	JUNB	0.54333152403856	1.03041199344347e-18
CVPC	HOCOMOCO	JUNB	0.575601634527361	3.20357520854029e-39
PPC	HOCOMOCO	JUNB	0.826095785990628	0.0011757270708248
iPSC	HOCOMOCO	JUND	0.516094664941603	2.17682171104827e-21
CVPC	HOCOMOCO	JUND	0.509538880297333	5.5064997208344e-54
PPC	HOCOMOCO	JUND	0.791910817377974	6.57420926854816e-05
iPSC	HOCOMOCO	JUN	0.551504553345694	9.25062680408376e-17
CVPC	HOCOMOCO	JUN	0.486264454934952	1.54892990316942e-56
PPC	HOCOMOCO	JUN	0.862632943626581	0.0133478147057417
iPSC	HOCOMOCO	ZBTB33	0.0769680213324604	5.53735901369301e-89
CVPC	HOCOMOCO	ZBTB33	0.0616284762557572	4.51042602316944e-251
PPC	HOCOMOCO	ZBTB33	0.0491899651046266	4.38980553160348e-115
iPSC	HOCOMOCO	KLF12	0.261955761647696	1.33639367749021e-299
CVPC	HOCOMOCO	KLF12	0.125875796316266	0
PPC	HOCOMOCO	KLF12	0.102167839112978	0
iPSC	HOCOMOCO	KLF15	0.295627880907787	1.11253695601335e-308
CVPC	HOCOMOCO	KLF15	0.215149067282404	0
PPC	HOCOMOCO	KLF15	0.154841351610656	0
iPSC	HOCOMOCO	KLF1	0.27884617169788	5.98670375749418e-277
CVPC	HOCOMOCO	KLF1	0.144186653445464	0
PPC	HOCOMOCO	KLF1	0.11718262314554	0
iPSC	HOCOMOCO	KLF3	0.256814735332646	0
CVPC	HOCOMOCO	KLF3	0.13608228542008	0
PPC	HOCOMOCO	KLF3	0.11924087261825	0
iPSC	HOCOMOCO	KLF4	0.339229735177138	1.18918401825545e-171
CVPC	HOCOMOCO	KLF4	0.148513932555092	0
PPC	HOCOMOCO	KLF4	0.127626103604121	1.11253692925522e-308
iPSC	HOCOMOCO	KLF5	0.342436650233484	9.81986708020094e-207
CVPC	HOCOMOCO	KLF5	0.202895430330581	0
PPC	HOCOMOCO	KLF5	0.154471535416485	0
iPSC	HOCOMOCO	KLF6	0.283413431732116	1.11253692927991e-308
CVPC	HOCOMOCO	KLF6	0.187722025390735	0
PPC	HOCOMOCO	KLF6	0.138048966919349	0
iPSC	HOCOMOCO	KLF8	0.414736893142892	4.3317962534112e-53
CVPC	HOCOMOCO	KLF8	0.249037724217757	9.97032148148683e-242
PPC	HOCOMOCO	KLF8	0.213065256054007	3.56058341800468e-105
iPSC	HOCOMOCO	KLF9	0.242598996166262	2.65316884009123e-291
CVPC	HOCOMOCO	KLF9	0.109724421846934	0
PPC	HOCOMOCO	KLF9	0.0974304672988249	0
iPSC	HOCOMOCO	LEF1	1.48909921542869	3.64563384160422e-23
CVPC	HOCOMOCO	LEF1	0.839066197141919	3.20474090998602e-06
PPC	HOCOMOCO	LEF1	0.628155476102013	1.21529304166618e-12
iPSC	HOCOMOCO	LHX2	1.49026566525984	2.56591991933128e-08
CVPC	HOCOMOCO	LHX2	0.905272145634113	0.18401932818836
PPC	HOCOMOCO	LHX2	1.61848131873397	8.97470767970438e-08
iPSC	HOCOMOCO	LHX3	1.29537161341118	0.00701228112281785
CVPC	HOCOMOCO	LHX3	1.01046379321443	0.907536332180401
PPC	HOCOMOCO	LHX3	3.29610050422978	6.31082172631941e-49
iPSC	HOCOMOCO	LYL1	0.659279512926916	1.43563503020435e-22
CVPC	HOCOMOCO	LYL1	0.648575372561475	6.08231867433686e-50
PPC	HOCOMOCO	LYL1	0.391161592178541	2.26306326756134e-67
iPSC	HOCOMOCO	MAFB	0.76594175635822	3.40375249844912e-06
CVPC	HOCOMOCO	MAFB	0.941738939995281	0.106765496859833
PPC	HOCOMOCO	MAFB	0.722633068334519	4.903087489888e-07
iPSC	HOCOMOCO	MAFF	0.878743417654712	0.0335704872090875
CVPC	HOCOMOCO	MAFF	0.942965012398815	0.154614220221934
PPC	HOCOMOCO	MAFF	0.718773622098333	2.89496519294425e-06
iPSC	HOCOMOCO	MAFG	0.709453610056988	4.35498053916398e-07
CVPC	HOCOMOCO	MAFG	0.867104401819923	0.00118440873057762
PPC	HOCOMOCO	MAFG	0.768200161225578	0.000399403189993731
iPSC	HOCOMOCO	MAFK	0.784677253419937	0.000510957336475436
CVPC	HOCOMOCO	MAFK	0.96287038582637	0.421594491152607
PPC	HOCOMOCO	MAFK	0.899258496476135	0.161536416143472
iPSC	HOCOMOCO	MAF	0.973122359042001	0.680864920861506
CVPC	HOCOMOCO	MAF	1.11954330808649	0.00247949322350068
PPC	HOCOMOCO	MAF	0.796105208157271	0.0010671857349572
iPSC	HOCOMOCO	MAX	0.297363185103404	5.49992442461216e-48
CVPC	HOCOMOCO	MAX	0.388729872164959	1.93123337344284e-81
PPC	HOCOMOCO	MAX	0.177728061677225	2.95921524851871e-78
iPSC	HOCOMOCO	MAZ	0.34021502477612	5.13820567301265e-258
CVPC	HOCOMOCO	MAZ	0.247136276025597	0
PPC	HOCOMOCO	MAZ	0.173005201007451	0
iPSC	HOCOMOCO	MBD2	0.0678428031604462	9.81413288247184e-269
CVPC	HOCOMOCO	MBD2	0.0414110576030372	0
PPC	HOCOMOCO	MBD2	0.052842050520581	2.54855277839496e-278
iPSC	HOCOMOCO	MECP2	0.104960627686627	1.71267778565025e-206
CVPC	HOCOMOCO	MECP2	0.0719580616645369	0
PPC	HOCOMOCO	MECP2	0.056647325471298	9.45418917477128e-203
iPSC	HOCOMOCO	MEF2A	0.829377271433264	0.0138021998762167
CVPC	HOCOMOCO	MEF2A	2.77960504821067	2.52070360674121e-237
PPC	HOCOMOCO	MEF2A	0.691224949473613	0.000129405202302409
iPSC	HOCOMOCO	MEF2B	0.925381365771901	0.291874755615688
CVPC	HOCOMOCO	MEF2B	2.67587574711112	1.55691102521725e-209
PPC	HOCOMOCO	MEF2B	0.756684057493058	0.00334391383376193
iPSC	HOCOMOCO	MEF2C	0.883049607153947	0.105252906385108
CVPC	HOCOMOCO	MEF2C	2.80415753885339	4.2898114386368e-240
PPC	HOCOMOCO	MEF2C	0.662079769529322	6.4357929127796e-05
iPSC	HOCOMOCO	MEF2D	0.963835005459591	0.678157379712376
CVPC	HOCOMOCO	MEF2D	2.98485312094876	2.21011803731927e-265
PPC	HOCOMOCO	MEF2D	0.730008581602417	0.00328588577609324
iPSC	HOCOMOCO	MEIS1	0.927750118831153	0.552908335346538
CVPC	HOCOMOCO	MEIS1	1.03752261695031	0.608841108518445
PPC	HOCOMOCO	MEIS1	3.16322261616981	1.38704298465716e-62
iPSC	HOCOMOCO	MEIS2	0.854722757177523	0.0344922705745171
CVPC	HOCOMOCO	MEIS2	1.61553468426535	2.09621852534373e-36
PPC	HOCOMOCO	MEIS2	0.892540542017094	0.167515481634762
iPSC	HOCOMOCO	MITF	0.545004324777213	6.59943875660743e-16
CVPC	HOCOMOCO	MITF	0.614419582486548	6.14820553748029e-21
PPC	HOCOMOCO	MITF	0.269394953286786	1.15234580114504e-36
iPSC	HOCOMOCO	MTF1	0.273244984988039	8.91700798456892e-47
CVPC	HOCOMOCO	MTF1	0.347953094277132	1.27698815931242e-88
PPC	HOCOMOCO	MTF1	0.212184334902617	4.12445043820379e-63
iPSC	HOCOMOCO	MXI1	0.243637069136626	1.46920817451463e-78
CVPC	HOCOMOCO	MXI1	0.229452298725098	2.49803069665002e-220
PPC	HOCOMOCO	MXI1	0.118074974874946	1.7357696832025e-145
iPSC	HOCOMOCO	MYB	0.652149367957512	1.65903200130482e-08
CVPC	HOCOMOCO	MYB	0.932565665604809	0.119223769342848
PPC	HOCOMOCO	MYB	0.582104420390055	1.23622286472324e-10
iPSC	HOCOMOCO	MYCN	0.266564856455486	3.36419314567448e-58
CVPC	HOCOMOCO	MYCN	0.306798783594392	6.38843184525724e-116
PPC	HOCOMOCO	MYCN	0.124035464817667	1.61580305784194e-92
iPSC	HOCOMOCO	MYC	0.458253812300483	1.66726165250737e-21
CVPC	HOCOMOCO	MYC	0.593212469402549	3.30598549097554e-25
PPC	HOCOMOCO	MYC	0.219020943148222	6.1714092187224e-49
iPSC	HOCOMOCO	MYF6	0.439641424194996	2.60444244900588e-61
CVPC	HOCOMOCO	MYF6	0.499212040705458	3.07448194750421e-122
PPC	HOCOMOCO	MYF6	0.282203313227056	2.32385377185188e-82
iPSC	HOCOMOCO	MYOD1	0.483878856459715	2.02789246981965e-57
CVPC	HOCOMOCO	MYOD1	0.563971903010714	4.1740846274273e-79
PPC	HOCOMOCO	MYOD1	0.302127897577786	6.68328357629231e-103
iPSC	HOCOMOCO	MYOG	0.479547509026191	2.33019743921187e-59
CVPC	HOCOMOCO	MYOG	0.639019016944587	2.60661279878469e-50
PPC	HOCOMOCO	MYOG	0.329455486253722	5.58691767789091e-88
iPSC	HOCOMOCO	MZF1	0.54101154637247	2.18737340971212e-38
CVPC	HOCOMOCO	MZF1	0.410929317231508	1.02844119168773e-127
PPC	HOCOMOCO	MZF1	0.219221290565105	6.84923215560397e-110
iPSC	HOCOMOCO	NANOG	3.66945618051751	1.16998350071748e-250
CVPC	HOCOMOCO	NANOG	1.09149046836054	0.0834422447526699
PPC	HOCOMOCO	NANOG	1.01354617172371	0.868370336421086
iPSC	HOCOMOCO	NEUROD1	0.707774005667293	1.36233378788117e-10
CVPC	HOCOMOCO	NEUROD1	0.769539904133975	8.21414542785651e-15
PPC	HOCOMOCO	NEUROD1	0.369688851745172	1.18257578344728e-50
iPSC	HOCOMOCO	NEUROD2	0.592047615663723	1.19820986238321e-25
CVPC	HOCOMOCO	NEUROD2	0.694932176355214	3.18111705922096e-29
PPC	HOCOMOCO	NEUROD2	0.34857798489669	1.26002291855519e-59
iPSC	HOCOMOCO	NFE2L1	0.960059671312228	0.680864920861506
CVPC	HOCOMOCO	NFE2L1	1.09470481128233	0.0709119940895533
PPC	HOCOMOCO	NFE2L1	1.08366716471453	0.45628650448817
iPSC	HOCOMOCO	NFE2L2	0.690490043306601	2.96276396315124e-08
CVPC	HOCOMOCO	NFE2L2	0.790027071016377	3.87968936615447e-08
PPC	HOCOMOCO	NFE2L2	0.780378586715381	0.000249957170859879
iPSC	HOCOMOCO	NFATC1	0.770337720767397	2.62319571009069e-08
CVPC	HOCOMOCO	NFATC1	0.839063130974007	4.28710336161311e-07
PPC	HOCOMOCO	NFATC1	0.65169332325473	6.32989630691832e-13
iPSC	HOCOMOCO	NFATC2	0.718666377512525	3.74064476033667e-08
CVPC	HOCOMOCO	NFATC2	0.73903936992869	2.18101819972171e-11
PPC	HOCOMOCO	NFATC2	0.70125350719364	1.47674702137151e-06
iPSC	HOCOMOCO	NFATC3	0.679026796038999	1.61867327053946e-09
CVPC	HOCOMOCO	NFATC3	0.822581420413003	1.41390562113796e-05
PPC	HOCOMOCO	NFATC3	0.600799355495912	2.0049523903984e-10
iPSC	HOCOMOCO	NFATC4	0.674528220425365	4.25455502538622e-10
CVPC	HOCOMOCO	NFATC4	0.73335824820529	2.54209805965186e-11
PPC	HOCOMOCO	NFATC4	0.629817711168276	1.98625197254276e-09
iPSC	HOCOMOCO	NFE2	0.618197928989684	2.83574834438069e-14
CVPC	HOCOMOCO	NFE2	0.627687870408651	9.92536383913603e-30
PPC	HOCOMOCO	NFE2	0.595451685012461	2.56400424079773e-15
iPSC	HOCOMOCO	NFIA	0.624351573021496	3.64514008661776e-14
CVPC	HOCOMOCO	NFIA	1.48621380709711	3.56105656957234e-41
PPC	HOCOMOCO	NFIA	0.342470524439348	1.27523947943963e-44
iPSC	HOCOMOCO	NFIC	0.503780770415842	7.32314366146803e-46
CVPC	HOCOMOCO	NFIC	0.99166124514152	0.774953334439452
PPC	HOCOMOCO	NFIC	0.257333038209006	1.64034442500387e-120
iPSC	HOCOMOCO	NFKB1	0.476059851624749	9.27196432434121e-37
CVPC	HOCOMOCO	NFKB1	0.323156565328278	3.67774310108286e-125
PPC	HOCOMOCO	NFKB1	0.231743684738726	1.42807131315841e-81
iPSC	HOCOMOCO	NFKB2	0.477451934309453	6.75290491028529e-39
CVPC	HOCOMOCO	NFKB2	0.3142134304482	3.31618888183237e-141
PPC	HOCOMOCO	NFKB2	0.266569481809637	2.94065393005293e-77
iPSC	HOCOMOCO	NFYA	0.52715848549937	1.11038260457413e-30
CVPC	HOCOMOCO	NFYA	0.26473587187886	7.90344760716936e-140
PPC	HOCOMOCO	NFYA	0.25192722453977	1.26128893851766e-56
iPSC	HOCOMOCO	NFYB	0.493282662639823	3.79488755420736e-37
CVPC	HOCOMOCO	NFYB	0.243875395818944	1.71294769909241e-158
PPC	HOCOMOCO	NFYB	0.184843632759769	1.56071943176595e-75
iPSC	HOCOMOCO	NFYC	0.511584923340019	1.71938980359155e-33
CVPC	HOCOMOCO	NFYC	0.24465755286984	1.11509782692445e-157
PPC	HOCOMOCO	NFYC	0.241198088427281	3.83398010844584e-61
iPSC	HOCOMOCO	NKX2-1	0.637182864227656	2.85510241728092e-12
CVPC	HOCOMOCO	NKX2-1	0.917801199167659	0.0353792216432758
PPC	HOCOMOCO	NKX2-1	0.453858440964177	1.4701030762618e-24
iPSC	HOCOMOCO	NKX2-5	0.537546426271381	6.88019785401055e-32
CVPC	HOCOMOCO	NKX2-5	0.442532750340304	9.77113695441063e-143
PPC	HOCOMOCO	NKX2-5	0.213102839778169	1.7528456784454e-149
iPSC	HOCOMOCO	NKX2-8	0.867087565906997	0.0957828648023347
CVPC	HOCOMOCO	NKX2-8	1.12156619110597	0.0283561134738601
PPC	HOCOMOCO	NKX2-8	0.531613646671454	6.82643218038324e-08
iPSC	HOCOMOCO	NKX3-1	0.962390223873624	0.688510216289877
CVPC	HOCOMOCO	NKX3-1	1.76122431411319	4.37302523160812e-39
PPC	HOCOMOCO	NKX3-1	1.07213371555337	0.438586844101894
iPSC	HOCOMOCO	NKX3-2	1.04283732664281	0.665928707993982
CVPC	HOCOMOCO	NKX3-2	1.88414013205859	7.19576784880689e-33
PPC	HOCOMOCO	NKX3-2	1.17840249857901	0.151619767230876
iPSC	HOCOMOCO	NKX6-1	1.58287563430934	2.43397093018627e-10
CVPC	HOCOMOCO	NKX6-1	1.29771790938528	8.20856617468954e-05
PPC	HOCOMOCO	NKX6-1	2.84965277465758	3.06956337552702e-44
iPSC	HOCOMOCO	NOBOX	1.18729541375443	0.0817796305289603
CVPC	HOCOMOCO	NOBOX	0.861943567347622	0.118916612645234
PPC	HOCOMOCO	NOBOX	1.74306345656047	1.46551271744099e-07
iPSC	HOCOMOCO	NR1D1	0.74034645682698	1.11180091906994e-09
CVPC	HOCOMOCO	NR1D1	0.65763723348906	1.55817537654354e-33
PPC	HOCOMOCO	NR1D1	0.47111150333244	2.92912084920708e-36
iPSC	HOCOMOCO	NR1H3	0.589182911235524	2.58962061673262e-17
CVPC	HOCOMOCO	NR1H3	0.576280047800945	4.98707558312149e-36
PPC	HOCOMOCO	NR1H3	0.549370705556086	1.66615775351805e-17
iPSC	HOCOMOCO	NR1H4	0.280703805759661	4.82914849824164e-112
CVPC	HOCOMOCO	NR1H4	0.190785434686239	0
PPC	HOCOMOCO	NR1H4	0.13319056603316	4.40582860059941e-220
iPSC	HOCOMOCO	NR1I2	0.802753476036341	0.00123776052102287
CVPC	HOCOMOCO	NR1I2	0.821457921876537	9.14008325843396e-05
PPC	HOCOMOCO	NR1I2	0.781734869934962	0.00159286295572769
iPSC	HOCOMOCO	NR1I3	0.663490784479829	2.34235412633446e-09
CVPC	HOCOMOCO	NR1I3	0.766211767066673	4.21827925081294e-08
PPC	HOCOMOCO	NR1I3	0.636581224363651	9.40478210205474e-09
iPSC	HOCOMOCO	NR2C1	0.508667991894783	1.09657083057653e-21
CVPC	HOCOMOCO	NR2C1	0.646159478856804	3.26515079722778e-19
PPC	HOCOMOCO	NR2C1	0.763706395882331	8.83331330367296e-05
iPSC	HOCOMOCO	NR2C2	0.293976453612721	9.52183089583938e-61
CVPC	HOCOMOCO	NR2C2	0.259863641782365	3.6416431796284e-144
PPC	HOCOMOCO	NR2C2	0.236197548215457	7.05016550083612e-75
iPSC	HOCOMOCO	NR2E3	1.07705943886795	0.235345831481554
CVPC	HOCOMOCO	NR2E3	1.03895176450276	0.450219830760359
PPC	HOCOMOCO	NR2E3	1.30390442935565	0.000259081821352266
iPSC	HOCOMOCO	NR4A1	0.785005877681326	6.67558550908888e-05
CVPC	HOCOMOCO	NR4A1	0.936913424542339	0.154305933780072
PPC	HOCOMOCO	NR4A1	1.01528014937014	0.821644947091703
iPSC	HOCOMOCO	NR4A2	0.686628684563223	2.62319571009069e-08
CVPC	HOCOMOCO	NR4A2	0.836891909041853	0.000121259570784685
PPC	HOCOMOCO	NR4A2	1.05642024613189	0.403662918642218
iPSC	HOCOMOCO	NR5A2	0.443013876836119	6.4430120181446e-33
CVPC	HOCOMOCO	NR5A2	0.693185496796336	5.46192371304033e-19
PPC	HOCOMOCO	NR5A2	0.422832072131513	6.78983681088746e-30
iPSC	HOCOMOCO	NR6A1	0.55188901698161	6.00676443626611e-13
CVPC	HOCOMOCO	NR6A1	0.971311950955246	0.614698425077602
PPC	HOCOMOCO	NR6A1	0.665927033212101	6.02905785790721e-06
iPSC	HOCOMOCO	NRF1	0.0774241524840789	7.67984987328845e-221
CVPC	HOCOMOCO	NRF1	0.0684345519959824	0
PPC	HOCOMOCO	NRF1	0.0538980261434467	1.45920005039598e-241
iPSC	HOCOMOCO	OLIG2	0.724931428448293	2.18769583659402e-12
CVPC	HOCOMOCO	OLIG2	0.795844985984703	1.21249967130697e-13
PPC	HOCOMOCO	OLIG2	0.392274451294405	2.62748546532719e-53
iPSC	HOCOMOCO	OSR2	0.377545990219124	1.13123123641937e-107
CVPC	HOCOMOCO	OSR2	0.41280008854927	7.83805849147622e-200
PPC	HOCOMOCO	OSR2	0.215390852493648	2.7251924681268e-172
iPSC	HOCOMOCO	OTX2	1.03645360551406	0.637696716991207
CVPC	HOCOMOCO	OTX2	0.818058842633001	0.001501073999367
PPC	HOCOMOCO	OTX2	0.59767926105044	6.25658851521994e-06
iPSC	HOCOMOCO	OVOL1	0.909122759738169	0.359332624524172
CVPC	HOCOMOCO	OVOL1	1.0301232791144	0.702356437308775
PPC	HOCOMOCO	OVOL1	1.02565213773952	0.813774590985738
iPSC	HOCOMOCO	ZNF146	1.02957155603515	0.71102941109775
CVPC	HOCOMOCO	ZNF146	1.29295641933798	3.07417775801441e-06
PPC	HOCOMOCO	ZNF146	1.12077093842594	0.238329818697696
iPSC	HOCOMOCO	TP53	0.630351349744916	1.91547355246193e-09
CVPC	HOCOMOCO	TP53	0.771298768745926	2.13367997467606e-08
PPC	HOCOMOCO	TP53	0.497500532542682	2.17633317635282e-15
iPSC	HOCOMOCO	TP63	0.459264914076129	1.02677044646403e-24
CVPC	HOCOMOCO	TP63	0.592226008093671	1.17860789678153e-32
PPC	HOCOMOCO	TP63	0.359385223315865	7.13514931764011e-35
iPSC	HOCOMOCO	TP73	0.564822395199763	7.52909907301586e-15
CVPC	HOCOMOCO	TP73	0.7367769886366	1.47216939549069e-12
PPC	HOCOMOCO	TP73	0.457168600355254	8.73842844306424e-22
iPSC	HOCOMOCO	PATZ1	0.273354236748525	0
CVPC	HOCOMOCO	PATZ1	0.200552526756842	0
PPC	HOCOMOCO	PATZ1	0.131675110170497	0
iPSC	HOCOMOCO	PAX5	0.324874892308422	3.18514485409121e-77
CVPC	HOCOMOCO	PAX5	0.221724764757816	2.83918095151969e-308
PPC	HOCOMOCO	PAX5	0.185086569578269	2.03286358050208e-147
iPSC	HOCOMOCO	PAX6	0.847187910145427	0.0484771442001036
CVPC	HOCOMOCO	PAX6	0.860535691551949	0.00758241932711995
PPC	HOCOMOCO	PAX6	0.655263719439766	2.0151794455625e-05
iPSC	HOCOMOCO	PBX1	0.472869616504176	3.64934821324271e-31
CVPC	HOCOMOCO	PBX1	0.743384610595865	3.09752261376303e-13
PPC	HOCOMOCO	PBX1	0.449306592541552	4.33150669225034e-25
iPSC	HOCOMOCO	PBX2	0.986921639177851	0.917110058848835
CVPC	HOCOMOCO	PBX2	0.90958099433946	0.154623692995946
PPC	HOCOMOCO	PBX2	2.07128837470016	6.31472124430297e-23
iPSC	HOCOMOCO	PBX3	0.427861905594472	6.08810809361364e-46
CVPC	HOCOMOCO	PBX3	0.525906538123922	1.2746086885748e-64
PPC	HOCOMOCO	PBX3	0.269066158743137	1.43792960356906e-71
iPSC	HOCOMOCO	PDX1	0.835425019801593	0.0489025359140717
CVPC	HOCOMOCO	PDX1	1.07538317633163	0.239527552637728
PPC	HOCOMOCO	PDX1	2.36247414494089	1.55931492338163e-32
iPSC	HOCOMOCO	CBFB	0.623878788854592	1.04338852979575e-12
CVPC	HOCOMOCO	CBFB	0.626032773637089	1.10997405012612e-23
PPC	HOCOMOCO	CBFB	0.431940368856646	4.80545561338189e-24
iPSC	HOCOMOCO	POU1F1	1.79775595583665	7.89527567043205e-18
CVPC	HOCOMOCO	POU1F1	1.32654917686329	1.10996531897967e-05
PPC	HOCOMOCO	POU1F1	1.58837238600991	1.55331594989439e-06
iPSC	HOCOMOCO	PKNOX1	0.439287653088157	2.75566533880105e-39
CVPC	HOCOMOCO	PKNOX1	0.63297345641789	5.13999355658903e-32
PPC	HOCOMOCO	PKNOX1	0.378807158061667	2.07747975185233e-40
iPSC	HOCOMOCO	POU2F1	2.08128510545765	3.99485347806058e-46
CVPC	HOCOMOCO	POU2F1	1.16922812079903	0.00215969354240535
PPC	HOCOMOCO	POU2F1	1.22002127134786	0.0148277214168792
iPSC	HOCOMOCO	POU2F2	2.68679498795046	1.01480712105683e-94
CVPC	HOCOMOCO	POU2F2	1.00685366171411	0.907536332180401
PPC	HOCOMOCO	POU2F2	0.748226071658983	0.00462323590845369
